steer_dir, step_count, heading, gyro_x, gyro_y, accel_x, accel_y
0,1172,0.5,-0.06,1.44,-0.6,0.42
0,1174,0.5,-0.25,0.25,-0.6,0.42
0,1176,0.44,-1.12,-0.94,-0.42,0.14
0,1179,0.44,-1.12,-0.94,-0.42,0.14
0,1182,0.44,-1.63,-0.94,-0.42,0.22
0,1184,0.44,-0.37,-0.56,-0.2,0.21
0,1187,0.37,-0.37,-0.56,-0.2,0.21
0,1190,0.37,0.69,-0.69,0.0,-0.21
0,1192,0.37,0.12,-0.75,-0.13,-0.55
0,1194,0.37,0.12,-0.75,-0.13,-0.55
0,1196,0.37,-1.75,-0.75,-0.19,-1.58
0,1198,0.37,-1.75,-0.75,-0.19,-1.58
0,1200,0.37,-2.13,-0.88,0.1,-2.04
0,1202,0.37,-2.13,-0.88,0.1,-2.04
0,1205,0.37,-0.25,-0.75,0.07,-0.96
0,1207,0.37,1.5,-0.19,-0.06,-0.88
0,1210,0.37,1.5,-0.19,-0.06,-0.88
0,1212,0.37,1.44,0.19,-0.56,-0.35
0,1214,0.37,1.44,0.19,-0.45,-0.54
0,1217,0.37,-0.06,-0.63,-0.45,-0.54
0,1220,0.37,0.5,-1.19,-0.07,0.23
0,1222,0.37,0.5,-1.19,-0.21,1.01
0,1225,0.37,2.25,-1.06,-0.21,1.01
0,1227,0.37,2.88,0.06,-0.32,0.97
0,1230,0.37,2.88,0.06,-0.66,0.57
0,1232,0.37,1.19,0.88,-0.66,0.57
0,1234,0.44,-0.69,1.06,-0.1,0.14
0,1236,0.44,-0.69,1.06,-0.1,0.14
0,1238,0.5,-0.94,0.88,-0.05,0.11
0,1240,0.5,-0.94,0.88,-0.05,0.11
0,1243,0.5,0.0,2.0,-0.03,0.46
0,1245,0.5,0.0,2.0,-0.15,-0.4
0,1248,0.5,-0.12,1.75,-0.15,-0.4
0,1250,0.5,-0.5,1.19,-0.21,-0.95
0,1252,0.5,-0.5,1.19,-0.21,-0.95
0,1254,0.44,-0.75,-0.12,0.22,-0.78
0,1256,0.44,-0.75,-0.12,0.22,-0.78
0,1259,0.44,0.31,-0.5,0.37,-0.62
0,1261,0.44,0.88,0.56,-0.6,0.02
0,1264,0.37,0.88,0.56,-0.6,0.02
0,1267,0.37,-0.69,0.37,-0.6,-0.07
0,1269,0.37,-2.13,-0.69,-0.77,0.0
0,1271,0.37,-2.13,-0.69,-0.77,0.0
0,1273,0.37,-2.25,-1.12,-0.34,-0.17
0,1275,0.37,-2.25,-1.12,-0.34,-0.17
0,1277,0.37,-2.13,-0.63,-0.3,0.08
0,1279,0.37,-2.13,-0.63,-0.3,0.08
0,1282,0.37,-1.69,0.12,-0.52,-0.44
0,1284,0.37,0.19,-0.37,-0.53,-0.19
0,1287,0.37,0.19,-0.37,-0.53,-0.19
0,1289,0.37,2.06,-0.88,-0.13,0.0
0,1291,0.37,2.06,-0.88,-0.13,0.0
0,1293,0.37,2.81,-1.06,-0.2,0.04
0,1295,0.37,2.81,-1.06,-0.2,0.04
0,1298,0.37,1.06,-0.63,0.03,-0.61
0,1301,0.37,-0.12,-1.06,0.09,-0.93
0,1303,0.37,-0.12,-1.06,0.57,-1.16
0,1306,0.37,0.12,-1.12,0.57,-1.16
0,1308,0.37,1.31,-1.25,0.17,-0.89
0,1310,0.37,1.31,-1.25,0.17,-0.89
0,1312,0.37,1.37,-0.25,-0.07,-0.45
0,1314,0.37,1.37,-0.25,-0.07,-0.45
0,1317,0.37,0.44,0.75,-0.23,-0.47
0,1319,0.44,-0.63,1.88,-0.1,-0.17
0,1322,0.44,-0.63,1.88,-0.1,-0.17
0,1324,0.5,-1.06,1.94,-0.22,0.33
0,1326,0.5,-1.06,1.94,-0.17,0.15
0,1328,0.5,-0.25,1.94,-0.17,0.15
0,1330,0.5,-0.25,1.94,-0.76,0.41
0,1332,0.5,0.56,1.63,-0.76,0.41
0,1334,0.5,0.19,1.06,-0.47,0.44
0,1337,0.5,0.19,1.06,-0.47,0.44
0,1340,0.5,-0.37,0.19,-0.2,0.55
0,1342,0.44,-0.37,0.19,0.27,0.33
0,1345,0.44,-0.56,0.69,0.27,0.33
0,1347,0.44,0.06,1.19,0.14,0.17
0,1349,0.44,0.06,1.19,0.14,0.17
0,1351,0.44,-1.75,-0.5,-0.45,-0.65
0,1353,0.44,-1.75,-0.5,-0.45,-0.65
0,1355,0.44,-1.75,-0.5,0.11,-1.23
0,1357,0.44,-1.44,-1.5,0.06,-0.92
0,1360,0.44,-1.44,-1.5,0.06,-0.92
0,1363,0.37,-0.12,-0.81,0.31,-0.83
0,1365,0.37,-0.12,-0.81,-0.03,-1.38
0,1367,0.37,0.81,0.06,-0.03,-1.38
0,1369,0.37,0.81,0.06,-0.48,-1.5
0,1371,0.37,-2.13,-1.31,-0.48,-1.5
0,1373,0.37,-2.13,-1.31,-0.48,-1.12
0,1376,0.37,-2.13,-1.31,-0.48,-1.12
0,1378,0.37,2.69,-0.19,-0.14,0.34
0,1380,0.37,2.81,0.56,-0.74,0.85
0,1383,0.37,2.81,0.56,-0.74,0.85
0,1385,0.37,0.81,-0.56,-0.69,0.54
0,1387,0.37,0.81,-0.56,-0.69,0.54
0,1389,0.37,0.31,-2.0,-0.59,0.15
0,1391,0.37,0.31,-2.0,-0.59,0.15
0,1394,0.37,0.31,-2.0,0.27,0.71
0,1396,0.37,1.37,1.37,-0.13,0.45
0,1399,0.37,1.37,1.37,-0.13,0.45
0,1402,0.37,-0.56,2.13,-0.35,0.17
0,1404,0.44,-2.63,1.56,0.14,-0.54
0,1406,0.44,-2.63,1.56,0.14,-0.54
0,1408,0.44,-2.0,0.88,0.29,-0.9
0,1409,0.44,-2.0,0.88,0.29,-0.9
0,1411,0.5,-0.44,1.44,0.32,-1.05
0,1414,0.5,-0.44,1.44,0.32,-1.05
0,1417,0.5,0.12,1.44,-0.31,-0.56
0,1419,0.44,0.12,0.5,-0.53,-0.44
0,1422,0.44,0.12,0.5,-0.53,-0.44
0,1424,0.44,-0.12,-0.12,-0.39,-0.05
0,1426,0.44,-0.12,-0.12,-0.39,-0.05
0,1428,0.44,-0.12,-0.12,-0.08,0.22
0,1430,0.37,-0.12,-0.12,-0.08,0.22
0,1433,0.37,-0.19,0.19,-0.19,0.55
0,1435,0.37,-1.25,0.19,-0.56,0.85
0,1438,0.37,-1.25,0.19,-0.56,0.85
0,1440,0.37,-1.88,-0.63,-0.46,0.36
0,1442,0.37,-2.0,-0.88,-0.33,0.07
0,1444,0.37,-2.0,-0.88,-0.33,0.07
0,1446,0.37,-2.19,-0.63,-0.41,-0.1
0,1448,0.37,-2.19,-0.63,-0.41,-0.1
0,1450,0.37,-1.88,-0.06,-0.33,-0.03
0,1453,0.37,-1.88,-0.06,-0.33,-0.03
0,1456,0.37,-0.31,-0.19,0.0,-1.13
0,1458,0.37,1.94,-0.31,0.34,-1.56
0,1461,0.37,1.94,-0.31,0.34,-1.56
0,1463,0.37,2.31,-0.75,-0.03,-1.37
0,1465,0.37,2.31,-0.75,-0.03,-1.37
0,1466,0.37,1.75,-1.12,-0.32,-1.49
0,1469,0.31,1.75,-1.12,-0.32,-1.49
0,1471,0.31,0.94,-1.37,-0.19,-0.77
0,1473,0.31,1.25,-1.25,-0.08,-0.62
0,1476,0.31,1.25,-1.25,-0.08,-0.62
0,1479,0.37,1.5,-0.25,-0.04,-0.46
0,1481,0.37,0.44,0.25,-0.48,0.56
0,1483,0.37,0.44,0.25,-0.48,0.56
0,1485,0.44,0.44,0.25,-0.55,0.66
0,1487,0.44,-1.06,0.81,-0.55,0.66
0,1489,0.44,-1.63,1.44,-0.31,0.33
0,1492,0.44,-1.63,1.44,-0.31,0.33
0,1494,0.5,0.0,2.19,-0.26,-0.16
0,1496,0.5,0.0,2.19,-0.44,0.76
0,1499,0.5,1.88,1.69,-0.44,0.76
0,1501,0.5,0.75,0.63,-0.31,0.57
0,1503,0.44,0.75,0.63,-0.31,0.57
0,1505,0.44,-1.12,0.12,-0.23,-0.01
0,1507,0.44,-1.12,0.12,-0.23,-0.01
0,1510,0.44,-1.31,0.44,-0.23,-0.55
0,1512,0.44,-1.31,0.44,0.3,-0.8
0,1515,0.44,0.63,1.31,0.3,-0.8
0,1517,0.44,1.63,1.37,-0.04,-0.54
0,1520,0.44,1.63,1.37,-0.01,-0.24
0,1521,0.44,-0.19,0.25,-0.01,-0.24
0,1523,0.44,-0.19,0.25,-0.31,-0.8
0,1525,0.44,-2.25,-0.44,-0.31,-0.8
0,1527,0.44,-0.88,-0.19,-0.38,-0.62
0,1530,0.44,-0.88,-0.19,-0.38,-0.62
0,1533,0.37,1.06,-0.06,-0.16,-0.46
0,1535,0.37,1.06,-0.06,-0.7,0.28
0,1538,0.37,1.88,-0.63,-0.7,0.28
0,1540,0.31,0.19,-1.06,-0.34,0.26
0,1542,0.31,0.19,-1.06,-0.34,0.26
0,1544,0.31,-0.69,-1.0,-0.41,-0.17
0,1546,0.31,-0.69,-1.0,-0.41,-0.17
0,1549,0.31,-0.56,-0.5,-0.12,-0.02
0,1551,0.31,0.37,-0.37,-0.19,-0.39
0,1554,0.31,0.37,-0.37,-0.19,-0.39
0,1556,0.31,0.19,-0.5,-0.02,-0.63
0,1558,0.31,-0.12,-0.81,-0.08,-0.79
0,1561,0.31,-0.12,-0.81,-0.08,-0.79
0,1563,0.31,0.56,-0.37,0.0,-0.7
0,1566,0.31,0.56,-0.37,-0.2,-0.63
0,1569,0.31,1.19,-0.37,-0.2,-0.63
0,1571,0.31,1.31,-0.37,0.03,-0.45
0,1574,0.31,1.31,-0.37,-0.11,-0.5
0,1577,0.31,0.5,-0.12,-0.11,-0.5
0,1578,0.31,-0.12,0.37,0.02,-0.53
0,1581,0.31,-0.12,0.37,0.02,-0.53
0,1584,0.31,-0.37,1.19,-0.22,-0.47
0,1586,0.37,-0.31,1.69,-0.51,0.07
0,1589,0.37,-0.31,1.69,-0.57,0.21
0,1592,0.37,-0.37,1.44,-0.57,0.21
0,1594,0.37,-0.12,1.06,-0.5,0.28
0,1597,0.37,-0.12,1.06,-0.34,0.32
0,1599,0.37,-0.06,0.69,-0.34,0.32
0,1601,0.31,0.5,0.69,-0.21,0.27
0,1604,0.31,0.5,0.69,-0.21,0.27
0,1606,0.31,0.69,0.12,-0.17,0.16
0,1608,0.31,0.44,-0.37,-0.18,0.11
0,1611,0.31,0.44,-0.37,-0.18,0.11
0,1614,0.31,-0.5,-0.56,-0.2,-0.32
0,1616,0.31,-0.5,-0.56,-0.11,-0.41
0,1618,0.31,-1.63,-0.31,-0.11,-0.41
0,1620,0.31,-2.25,-0.12,-0.22,-0.6
0,1622,0.31,-2.25,-0.12,-0.22,-0.6
0,1624,0.31,-2.44,-0.63,-0.15,-0.83
0,1627,0.31,-2.44,-0.63,-0.15,-0.83
0,1630,0.31,-1.12,-1.0,-0.12,-0.91
0,1632,0.31,1.19,-0.63,-0.13,-0.57
0,1635,0.31,1.19,-0.63,-0.13,-0.57
0,1637,0.31,2.0,-0.37,-0.46,-0.22
0,1639,0.31,2.0,-0.37,-0.46,-0.22
0,1640,0.31,2.19,-0.5,-0.39,0.05
0,1643,0.31,2.19,-0.5,-0.39,0.05
0,1646,0.31,1.5,-0.94,-0.46,0.29
0,1648,0.31,1.37,-1.12,-0.11,0.28
0,1650,0.31,1.37,-1.12,-0.11,0.28
0,1653,0.31,1.12,-0.69,-0.26,0.5
0,1655,0.31,-0.06,0.12,-0.2,0.54
0,1657,0.31,-0.06,0.12,-0.2,0.54
0,1659,0.31,-1.5,0.81,-0.18,0.1
0,1661,0.31,-1.5,0.81,-0.18,0.1
0,1664,0.31,-1.81,0.63,-0.09,-0.18
0,1666,0.37,-1.81,0.63,0.11,-0.52
0,1669,0.37,-0.94,0.56,0.11,-0.52
0,1672,0.37,-0.06,0.81,-0.02,-0.37
0,1674,0.31,-0.06,0.81,-0.17,-0.35
0,1676,0.31,0.75,1.0,-0.17,-0.35
0,1678,0.31,0.75,1.0,-0.07,-0.47
0,1680,0.31,0.63,0.69,-0.07,-0.47
0,1681,0.31,0.44,0.31,-0.13,-0.24
0,1684,0.31,0.44,0.31,-0.13,-0.24
0,1687,0.31,-0.5,0.06,0.08,-0.27
0,1689,0.31,-0.5,0.06,-0.04,-0.43
0,1692,0.31,-1.06,0.12,-0.04,-0.43
0,1694,0.31,-1.44,0.06,-0.07,-0.58
0,1696,0.31,-1.44,0.06,-0.07,-0.58
0,1699,0.31,-1.19,0.19,0.0,-0.55
0,1701,0.31,-0.94,0.0,-0.05,-0.46
0,1704,0.31,-0.94,0.0,-0.05,-0.46
0,1706,0.31,-0.56,-0.25,-0.09,-0.97
0,1708,0.25,-0.56,-0.25,-0.44,-0.54
0,1711,0.25,-0.12,-0.56,-0.44,-0.54
0,1713,0.25,0.5,-1.12,-0.21,-0.52
0,1716,0.25,0.5,-1.12,-0.21,-0.52
0,1718,0.25,0.94,-0.94,-0.23,-0.17
0,1721,0.25,1.88,-0.88,-0.48,0.16
0,1723,0.25,1.88,-0.88,-0.48,0.16
0,1726,0.25,1.75,-0.5,-0.24,0.64
0,1729,0.25,0.25,-0.88,-0.42,0.43
0,1731,0.25,0.25,-0.88,-0.05,-0.11
0,1733,0.25,-0.75,-0.69,-0.05,-0.11
0,1735,0.25,-0.75,-0.69,0.17,-0.4
0,1738,0.25,-0.37,-0.44,0.17,-0.4
0,1741,0.25,0.31,0.63,0.13,-0.5
0,1743,0.31,0.31,0.63,0.0,-0.44
0,1746,0.31,0.06,0.75,0.0,-0.44
0,1749,0.31,-0.88,0.94,-0.46,-0.49
0,1751,0.31,-0.88,0.94,-0.18,-0.23
0,1753,0.31,-1.25,0.81,-0.18,-0.23
0,1755,0.31,-0.56,0.63,-0.35,-0.1
0,1758,0.25,-0.56,0.63,-0.35,-0.1
0,1761,0.25,0.12,1.06,-0.32,0.03
0,1763,0.25,0.25,0.94,-0.35,-0.04
0,1766,0.25,0.25,0.94,-0.35,-0.04
0,1769,0.25,-0.06,0.88,-0.33,-0.32
0,1770,0.25,0.19,0.88,-0.11,-0.75
0,1772,0.25,0.19,0.88,-0.11,-0.75
0,1774,0.25,0.69,1.37,-0.11,-0.88
0,1776,0.25,0.69,1.37,-0.11,-0.88
0,1778,0.25,0.81,1.19,-0.15,-0.61
0,1781,0.25,0.81,1.19,-0.15,-0.61
0,1784,0.25,0.06,0.0,-0.42,-0.27
0,1786,0.25,-0.63,-0.81,-0.44,-0.35
0,1789,0.25,-0.63,-0.81,-0.44,-0.35
0,1791,0.25,-0.63,-0.75,-0.29,0.16
0,1793,0.19,-0.63,-0.75,-0.43,0.0
0,1796,0.19,-0.56,-0.25,-0.43,0.0
0,1799,0.19,-0.37,-0.12,-0.36,-0.03
0,1801,0.19,-0.37,-0.12,-0.37,-0.27
0,1804,0.19,-0.19,-0.5,-0.37,-0.27
0,1807,0.19,0.56,-1.37,0.03,-0.41
0,1809,0.19,0.56,-1.37,-0.05,-0.68
0,1811,0.19,1.31,-1.12,-0.05,-0.68
0,1813,0.19,1.06,-0.63,-0.04,-0.49
0,1816,0.19,1.06,-0.63,-0.04,-0.49
0,1819,0.19,1.19,-0.5,-0.18,-0.53
0,1821,0.19,1.0,-1.19,-0.24,-0.03
0,1824,0.19,1.0,-1.19,-0.24,-0.03
0,1827,0.19,1.0,-1.0,-0.16,0.13
0,1829,0.19,1.0,-1.0,-0.35,0.44
0,1831,0.19,0.37,-0.63,-0.35,0.44
0,1833,0.25,0.37,-0.63,-0.28,0.19
0,1835,0.25,-0.44,0.37,-0.28,0.19
0,1837,0.25,-0.63,0.81,-0.34,-0.14
0,1840,0.25,-0.63,0.81,-0.34,-0.14
0,1842,0.25,-0.5,1.0,0.0,-0.41
0,1844,0.25,0.06,0.75,0.19,-0.76
0,1847,0.25,0.06,0.75,0.19,-0.76
0,1849,0.25,0.81,1.06,0.13,-0.94
0,1852,0.25,0.81,1.06,-0.15,-0.61
0,1855,0.25,0.69,1.06,-0.15,-0.61
0,1857,0.25,0.75,0.94,-0.32,-0.32
0,1860,0.25,0.75,0.94,-0.26,-0.11
0,1863,0.25,0.44,0.94,-0.26,-0.11
0,1865,0.25,0.63,0.44,-0.3,0.33
0,1868,0.25,0.63,0.44,-0.62,0.59
0,1869,0.25,0.31,0.06,-0.62,0.59
0,1871,0.25,0.31,0.06,-0.42,0.49
0,1873,0.25,0.06,-0.5,-0.42,0.49
0,1876,0.19,-0.63,-0.75,-0.32,0.33
0,1879,0.19,-0.63,-0.75,-0.32,0.33
0,1881,0.19,-1.69,-0.63,0.13,-0.57
0,1883,0.19,-2.44,-0.75,-0.08,-1.13
0,1886,0.19,-2.44,-0.75,-0.08,-1.13
0,1888,0.19,-1.25,-0.81,0.19,-1.81
0,1891,0.19,-1.25,-0.81,0.25,-1.58
0,1894,0.19,0.75,-0.25,0.25,-1.58
0,1897,0.19,2.25,-0.56,-0.33,-0.22
0,1899,0.19,2.25,-0.56,-0.65,0.13
0,1902,0.19,1.81,-1.31,-0.65,0.13
0,1904,0.19,1.37,-1.37,-0.69,0.32
0,1907,0.19,1.37,-1.37,-0.28,0.67
0,1909,0.19,1.37,-0.81,-0.28,0.67
0,1911,0.19,1.37,-0.81,-0.05,0.51
0,1913,0.19,1.31,-0.19,-0.05,0.51
0,1914,0.19,0.19,0.12,-0.15,0.36
0,1917,0.19,0.19,0.12,-0.15,0.36
0,1920,0.25,-1.12,0.31,-0.13,-0.35
0,1922,0.25,-1.12,0.31,0.18,-0.96
0,1925,0.25,-1.12,0.63,0.18,-0.96
0,1927,0.25,-0.31,1.12,0.16,-0.79
0,1930,0.25,-0.31,1.12,-0.22,-0.59
0,1933,0.25,-0.25,1.19,-0.22,-0.59
0,1935,0.25,-0.5,0.69,-0.33,-0.2
0,1938,0.25,-0.5,0.69,-0.47,0.18
0,1941,0.25,0.12,0.37,-0.47,0.18
0,1943,0.25,1.06,0.37,-0.55,0.44
0,1945,0.25,1.06,0.37,-0.44,0.5
0,1948,0.25,1.06,0.81,-0.44,0.5
0,1950,0.25,-0.06,0.81,-0.29,0.34
0,1953,0.25,-0.06,0.81,-0.29,0.34
0,1955,0.25,-0.81,0.25,-0.22,-0.4
0,1957,0.25,-0.88,-0.37,0.06,-0.66
0,1960,0.25,-0.88,-0.37,0.06,-0.66
0,1963,0.25,-0.25,-0.31,0.04,-0.74
0,1965,0.25,-0.25,-0.19,0.04,-0.66
0,1967,0.25,-0.25,-0.19,0.04,-0.66
0,1969,0.19,-0.63,-0.37,-0.05,-0.58
0,1972,0.19,-0.63,-0.37,-0.05,-0.58
0,1975,0.19,-1.19,-0.75,-0.47,-0.61
0,1977,0.19,-0.19,-1.06,-0.45,-0.22
0,1980,0.19,-0.19,-1.06,-0.45,-0.22
0,1983,0.19,1.19,-0.37,-0.63,0.09
0,1985,0.19,2.0,-0.19,-0.48,0.34
0,1987,0.19,2.0,-0.19,-0.48,0.34
0,1989,0.19,1.31,-0.75,-0.2,0.02
0,1991,0.19,1.31,-0.75,-0.2,0.02
0,1993,0.19,0.94,-1.37,0.0,-0.67
0,1996,0.19,0.94,-1.37,0.0,-0.67
0,1998,0.19,1.25,-1.19,0.12,-0.43
0,2000,0.19,1.25,-0.56,0.23,-0.67
0,2003,0.19,1.25,-0.56,0.23,-0.67
0,2005,0.19,0.5,0.5,-0.06,-0.79
0,2008,0.25,0.5,0.5,-0.16,-0.47
0,2011,0.25,-0.31,0.63,-0.16,-0.47
0,2013,0.25,-0.75,0.44,-0.3,-0.03
0,2015,0.25,-0.75,0.44,-0.41,0.13
0,2019,0.25,-0.88,0.81,-0.41,0.13
0,2021,0.25,-0.81,0.75,-0.19,0.08
0,2023,0.25,-0.81,0.75,-0.7,0.34
0,2026,0.25,-0.56,1.12,-0.7,0.34
0,2027,0.25,0.31,0.81,-0.64,0.16
0,2030,0.25,0.31,0.81,-0.64,0.16
0,2033,0.25,1.0,0.44,-0.44,0.33
0,2035,0.25,0.81,0.31,-0.27,0.76
0,2038,0.25,0.81,0.31,-0.27,0.76
0,2040,0.25,0.19,0.56,-0.45,0.5
0,2043,0.25,0.19,0.56,-0.63,0.2
0,2044,0.25,-0.25,0.06,-0.63,0.2
0,2046,0.25,-0.25,0.06,-0.32,-0.11
0,2048,0.25,-0.44,-0.44,-0.32,-0.11
0,2050,0.19,-0.69,-0.69,0.08,-0.58
0,2053,0.19,-0.69,-0.69,0.08,-0.58
0,2056,0.19,-1.56,-0.63,0.2,-0.8
0,2058,0.19,-1.06,-0.44,0.11,-1.26
0,2061,0.19,-1.06,-0.44,0.11,-1.26
0,2063,0.19,-0.5,-0.5,0.04,-1.08
0,2065,0.19,-0.5,-0.5,-0.18,-0.96
0,2069,0.19,0.88,-0.63,-0.18,-0.96
0,2071,0.19,0.88,-0.81,-0.43,-0.21
0,2073,0.19,0.88,-0.81,-0.46,-0.35
0,2076,0.19,0.56,-0.94,-0.46,-0.35
0,2079,0.19,0.81,-1.0,-0.36,0.15
0,2081,0.19,0.81,-1.0,-0.47,0.37
0,2083,0.19,1.19,-0.69,-0.47,0.37
0,2085,0.19,1.19,0.12,-0.53,0.82
0,2088,0.19,1.19,0.12,-0.53,0.82
0,2091,0.19,0.0,0.63,-0.53,0.7
0,2093,0.25,-0.75,0.63,-0.14,0.11
0,2096,0.25,-0.75,0.63,-0.14,0.11
0,2098,0.25,-0.63,0.56,-0.02,-0.26
0,2101,0.25,-0.63,0.56,0.08,-0.72
0,2103,0.25,-0.19,0.81,0.08,-0.72
0,2105,0.25,0.06,1.19,0.0,-0.75
0,2108,0.25,0.06,1.19,0.0,-0.75
0,2111,0.25,0.12,0.94,0.0,-0.99
0,2112,0.25,0.5,0.25,-0.13,-0.85
0,2115,0.25,0.5,0.25,-0.13,-0.85
0,2118,0.25,0.63,0.31,0.03,-0.24
0,2120,0.19,-0.06,0.31,-0.48,0.0
0,2122,0.19,-0.06,0.31,-0.48,0.0
0,2124,0.19,-1.69,0.12,-0.33,0.11
0,2126,0.19,-1.69,0.12,-0.33,0.11
0,2128,0.19,-2.63,-0.75,-0.61,-0.22
0,2131,0.19,-2.63,-0.75,-0.61,-0.22
0,2133,0.19,-2.13,-1.25,-0.57,-0.13
0,2135,0.19,-0.75,-1.0,-0.29,-0.04
0,2138,0.19,-0.75,-1.0,-0.29,-0.04
0,2140,0.19,0.0,-0.25,-0.39,-0.03
0,2143,0.19,0.0,-0.25,-0.39,-0.22
0,2146,0.19,0.06,-0.44,-0.39,-0.22
0,2148,0.19,0.25,-1.37,-0.33,-0.37
0,2150,0.19,0.25,-1.37,-0.33,-0.37
0,2153,0.19,0.37,-1.5,-0.01,-0.01
0,2155,0.19,0.75,-1.19,0.07,-0.47
0,2158,0.19,0.75,-1.19,0.07,-0.47
0,2160,0.19,0.5,-0.63,0.06,-0.86
0,2162,0.19,0.5,-0.63,-0.24,-0.58
0,2165,0.19,0.63,-0.63,-0.24,-0.58
0,2168,0.19,0.75,-1.06,0.07,-0.67
0,2170,0.19,0.75,-1.06,-0.01,-0.47
0,2173,0.19,0.75,-1.12,-0.01,-0.47
0,2175,0.19,0.0,0.0,-0.11,0.03
0,2178,0.19,0.0,0.0,-0.71,0.1
0,2180,0.19,-0.75,1.19,-0.71,0.1
0,2182,0.19,-0.75,1.19,-0.41,0.21
0,2183,0.19,-1.0,0.94,-0.41,0.21
0,2186,0.25,-0.31,0.44,-0.49,0.08
0,2188,0.25,-0.31,0.44,-0.49,0.08
0,2191,0.25,-0.19,0.19,-0.36,0.16
0,2193,0.25,-0.06,0.75,-0.54,0.19
0,2196,0.25,-0.06,0.75,-0.54,0.19
0,2198,0.25,-0.19,1.0,-0.54,-0.24
0,2201,0.25,-0.19,1.0,-0.19,0.06
0,2204,0.25,0.19,0.69,-0.19,0.06
0,2206,0.25,-0.12,0.44,0.11,-0.13
0,2208,0.25,-0.12,0.44,-0.05,-0.19
0,2211,0.25,-0.69,0.63,-0.05,-0.19
0,2214,0.25,-0.94,0.5,-0.32,-0.34
0,2216,0.25,-0.94,0.5,0.1,-0.99
0,2219,0.25,-0.63,-0.25,0.1,-0.99
0,2221,0.25,-0.25,-1.25,0.06,-0.63
0,2223,0.25,-0.25,-1.25,0.06,-0.63
0,2226,0.25,-0.37,-1.25,0.27,-0.9
0,2228,0.25,-0.37,-0.69,-0.03,-0.82
0,2231,0.25,-0.37,-0.69,-0.03,-0.82
0,2234,0.25,-0.25,-0.37,-0.37,-0.75
0,2236,0.25,0.37,-0.69,-0.46,-0.22
0,2238,0.25,0.37,-0.69,-0.46,-0.22
0,2240,0.25,0.12,-1.31,-0.2,0.02
0,2241,0.25,0.12,-1.31,-0.2,0.02
0,2243,0.25,0.37,-1.19,-0.53,0.01
0,2246,0.25,0.37,-1.19,-0.53,0.01
0,2249,0.19,0.69,-1.06,-0.6,0.01
0,2251,0.19,1.06,-0.81,-0.35,0.37
0,2254,0.19,1.06,-0.81,-0.35,0.37
0,2256,0.19,1.06,-1.0,-0.3,0.38
0,2258,0.19,1.06,-1.0,-0.08,0.57
0,2261,0.19,0.5,-1.06,-0.08,0.57
0,2264,0.25,-0.06,0.06,0.04,0.06
0,2266,0.25,-0.06,0.06,-0.08,-0.23
0,2269,0.25,-0.25,0.75,-0.08,-0.23
0,2272,0.25,-0.5,1.0,0.14,-0.72
0,2274,0.25,-0.5,1.0,0.3,-1.04
0,2276,0.25,-0.56,0.75,0.3,-1.04
0,2278,0.25,-0.31,0.75,0.21,-0.88
0,2281,0.25,-0.31,0.75,0.21,-0.88
0,2284,0.25,0.12,1.0,0.01,-1.08
0,2286,0.25,0.31,1.06,-0.27,-0.78
0,2289,0.25,0.31,1.06,-0.27,-0.78
0,2291,0.25,0.31,0.69,-0.3,-0.11
0,2294,0.25,0.31,0.69,-0.42,-0.1
0,2296,0.25,0.0,0.5,-0.42,-0.1
0,2298,0.25,-0.31,0.63,-0.41,-0.11
0,2301,0.25,-0.31,0.63,-0.41,-0.11
0,2304,0.25,-0.37,0.44,-0.68,-0.01
0,2305,0.25,-0.12,-0.06,-0.48,0.37
0,2308,0.25,-0.12,-0.06,-0.48,0.37
0,2311,0.25,-0.5,-0.44,-0.43,0.35
0,2313,0.25,-0.63,-1.06,-0.37,0.11
0,2315,0.25,-0.63,-1.06,-0.37,0.11
0,2318,0.25,-0.44,-0.88,-0.41,0.15
0,2320,0.25,-0.44,-0.88,-0.41,0.15
0,2323,0.25,-0.12,-0.94,-0.05,-0.3
0,2325,0.25,0.25,-0.94,0.07,-0.55
0,2328,0.25,0.25,-0.94,0.19,-1.02
0,2331,0.25,0.37,-0.94,0.19,-1.02
0,2333,0.25,1.0,-1.0,-0.19,-1.07
0,2336,0.25,1.0,-1.0,-0.19,-1.07
0,2339,0.25,1.19,-1.12,-0.07,-0.65
0,2341,0.25,0.88,-1.0,-0.22,-0.35
0,2343,0.25,0.88,-1.0,-0.32,-0.13
0,2346,0.25,0.31,-1.19,-0.32,-0.13
0,2349,0.25,0.25,-0.69,-0.12,0.3
0,2351,0.25,0.25,-0.69,-0.37,0.34
0,2353,0.25,0.31,0.31,-0.37,0.34
0,2355,0.31,0.31,0.31,-0.5,0.47
0,2357,0.31,-0.06,1.37,-0.5,0.47
0,2359,0.31,-1.44,1.31,-0.67,0.41
0,2362,0.31,-1.44,1.31,-0.67,0.41
0,2365,0.31,-1.12,0.69,-0.22,0.32
0,2367,0.31,-0.37,0.75,-0.35,-0.11
0,2370,0.31,-0.37,0.75,-0.35,-0.11
0,2372,0.31,0.31,0.75,-0.06,-0.16
0,2374,0.31,0.31,0.75,0.02,-0.09
0,2377,0.31,0.25,0.94,0.02,-0.09
0,2380,0.31,0.19,0.94,0.15,-0.71
0,2382,0.31,0.19,0.94,-0.03,-0.62
